,Artist,betweeness,working year,updated_1,norm_influ_index,updated_2,norm_updated_2
95,Jerry Lee Lewis,0.0036582,0.9648553169108606,0.09652509886424157,0.1067234250469443,0.6730526966593489,0.07603779148669283
38,Metallica,0.005764282,0.6632288892966557,0.10457527970165596,0.055002240584613,0.6598657289308582,0.07454825032133014
50,Michael Jackson,0.00508304,0.7027386079436636,0.09768883740581384,0.07816396942582406,0.6507438241608154,0.0735178805698261
65,Al Green,0.004415011,0.8573738526292201,0.1035402590358665,0.05291488953102161,0.6493289055675842,0.07335805766484534
80,The Doors,0.004061471,0.8883647470824854,0.09867710097709513,0.07162606742009298,0.6487076204715171,0.07328788006639571
104,Jimmy Reed,0.0032944000000000003,1.0030701339252466,0.0903484667364768,0.13086048336092568,0.648405362348406,0.07325373833448211
45,R.E.M.,0.005401626999999999,0.7100438877765679,0.10491423490013296,0.04787955798625681,0.647454462995158,0.07314632897700568
55,Prince,0.004900938,0.7342299132020049,0.09841226750269157,0.07025677650414712,0.6450670092634198,0.07287665283256957
77,T. Rex,0.004093871,0.8928222274604998,0.09996750670614718,0.06231763820076901,0.6432738707815123,0.07267410789282376
112,Pete Seeger,0.0031756759999999997,1.027951244253283,0.08924894698482748,0.1330476518831561,0.6419937757919649,0.07252951406187157
60,Willie Nelson,0.004583333,0.8400014352179265,0.1053152028334473,0.03992894967935984,0.6308050707382399,0.07126568775185356
36,Nirvana,0.005832895,0.6347255258393216,0.10126221878671972,0.04858197721001302,0.6263916521587557,0.07076716763794481
68,Alice Cooper,0.004358974,0.8468208557346202,0.10095993698072524,0.04548991072422294,0.6178824521469987,0.06980600628813483
63,Joy Division,0.004511278,0.7904523751601957,0.09752152459224198,0.05202582206818628,0.6099313352902876,0.06890788352689595
72,Elton John,0.004273504,0.8401427057774478,0.09819106747980644,0.04744625727481419,0.605071301019996,0.06835891569291601
107,The Everly Brothers,0.003257129,0.9981298207792672,0.0888812205653367,0.08816012488919006,0.6027693158705286,0.06809889369902146
129,Sarah Vaughan,0.0029793429999999997,1.068517641702626,0.08702764960266438,0.0914558076357937,0.5933928917430308,0.0670397745740362
90,Burt Bacharach,0.003739316,0.9192580304456198,0.0939943677395787,0.054615388647750764,0.5924371736849936,0.06693182091711997
62,Talking Heads,0.004540598,0.7825733050142956,0.09717582700557148,0.043829130049430884,0.5911092598534976,0.06678182568267389
117,Elmore James,0.0030914709999999997,0.961609126010038,0.08124681566717658,0.1248824312790143,0.5792863701733634,0.06544636470068838
58,Bruce Springsteen,0.004752852,0.7560324313549904,0.09827220016213196,0.03351636457157826,0.5714153931172696,0.06455729417453955
54,New Order,0.00494388,0.70585291604106,0.09542811836110364,0.03664170354691469,0.5633858652077044,0.06365031444986141
150,Thelonious Monk,0.0027127659999999997,1.0382526597558948,0.07695975834540288,0.1382247943805173,0.5565319064457428,0.06287612178238541
76,Leonard Cohen,0.004094166,0.8491090360034383,0.09506433579473056,0.03464535417413382,0.5559123490043348,0.06280613933211444
120,Ornette Coleman,0.003053746,1.0169775473132123,0.0848905869627286,0.06963512127211022,0.5556814008841792,0.06278005246065789
78,Big Star,0.0040805220000000005,0.8382277030176002,0.09352821973516727,0.0354363104498453,0.5490407758803856,0.062029957024728626
101,Frank Zappa,0.003494176,0.8939588083534076,0.08538605477063499,0.05801041489590589,0.543329197311831,0.06138480253794814
143,Jackie Wilson,0.0027734979999999997,0.9819082653855632,0.07440218148147995,0.14627806395857865,0.5422501259983982,0.06126291544647922
99,Carole King,0.003577107,0.8711112138414991,0.08517776875475681,0.057905952549808806,0.5418503078705952,0.0612177537707792
98,New York Dolls,0.003605916,0.881968077950469,0.08694046119756219,0.05071881042754515,0.5415418694027393,0.06118291393463854
59,U2,0.004594181,0.7102691920356478,0.0892123220216451,0.041424126253760254,0.5376334699241261,0.060741438529985925
79,Judas Priest,0.00406572,0.7813233205012213,0.08684001515135198,0.04851903438078575,0.5370656580602562,0.060677301029778946
261,Charlie Christian,0.0019199120000000002,1.2181081881731652,0.06384821290754424,0.4436791403207716,0.5361772907307143,0.06057695501130367
116,B.B. King,0.003102378,0.9439071702022448,0.08002778708066921,0.07850731118404876,0.5334473704428848,0.060268595369375115
66,Iron Maiden,0.004373732,0.7286153834292437,0.08711785909917473,0.0434418989388986,0.5291547021961736,0.059783714675467975
97,Van Morrison,0.0036138359999999996,0.8716845949642706,0.08611247354367052,0.046429408285174084,0.5287752067974244,0.05974084856476374
83,Grateful Dead,0.00397878,0.8261779969057023,0.08987287815147603,0.03443007832296643,0.5249938237999608,0.05931372037633607
106,MC5,0.003263641,0.8923536446080649,0.07958783550898707,0.06680098767536746,0.517663394000454,0.058485707661739356
93,Wire,0.0036791759999999997,0.8288136503330673,0.08334752755078273,0.04946128095084472,0.5170693288578762,0.058418604708050846
88,Nick Drake,0.0038560409999999997,0.902949772486646,0.095212990112733,0.022590570062682242,0.5160656090128097,0.05830522898297891
73,Aerosmith,0.0042577529999999995,0.7527122481543755,0.08761431789723816,0.03281925377920264,0.5076023508623158,0.05734925702128102
70,AC/DC,0.004301218,0.753806064837102,0.08864105320527972,0.03068602271153594,0.5075934496482066,0.057348251579764045
160,Carl Perkins,0.0025941,1.009261102180349,0.07151589462019599,0.1134281634674947,0.5030252676722169,0.05683225008160284
121,Nina Simone,0.00304414,0.9573882585595204,0.07964550704876648,0.05071691455919492,0.49609948398209003,0.05604994439001061
85,Queen,0.003938619,0.7679649864063538,0.08267175642434423,0.03799089825834822,0.4910645870528128,0.05548122484857173
173,Bud Powell,0.002429668,1.062643015541024,0.0705211753417917,0.10435785531295824,0.49015115298353634,0.05537804740277481
74,The Smiths,0.004254229,0.7261163127075662,0.08443715979656004,0.03318904290091291,0.49014123735343446,0.05537692737734354
81,The Cure,0.004040404,0.7390582239660328,0.08161192369085384,0.039175910770652765,0.4872759979372036,0.05505328268912043
111,The Zombies,0.003214682,0.9111764327656572,0.08004934274220461,0.0427034582164882,0.48484806221825594,0.054779033879637604
94,Blondie,0.003677997,0.7958019998748407,0.07998938962034978,0.042766685425968023,0.4846032798318873,0.05475138435106069
127,The Temptations,0.00298913,0.9081209547530646,0.07415993849403188,0.05882706018776283,0.4729317993418119,0.05343302587710054
69,Pixies,0.004357298,0.6891869535552793,0.08207558731272893,0.030469419752523395,0.4694156158618515,0.05303585344548432
163,Fats Domino,0.0025666829999999997,0.9287357697468708,0.06508589590008146,0.13487763880820522,0.46907099800131635,0.05299692694621965
179,The Platters,0.002406348,0.972197755979422,0.06386976745994415,0.1420061038050296,0.4635958415406833,0.0523784776481832
235,Willie Dixon,0.002066924,1.0957062435555036,0.06182008782631285,0.1665810129144941,0.45858554405295865,0.051812536750143766
119,Patsy Cline,0.003057543,0.94439663663709,0.0789077070512082,0.032942390428549385,0.45745523125769627,0.05168486164901783
113,Simon & Garfunkel,0.0031663,0.9007892675299464,0.07793741304891817,0.03532085206731694,0.45726336891796054,0.05166318973330504
174,Dinah Washington,0.002424569,1.0272179873786262,0.06801592280512685,0.08149046003311873,0.4559155632016174,0.05151094760010661
125,Louis Jordan,0.00299689,0.6540307709007299,0.05346045384743772,0.48719832433296684,0.45394641927523033,0.051288521868940194
110,Lou Reed,0.003220433,0.8455131759185577,0.0743911496545497,0.03869530814387218,0.443245043568294,0.050079742112313134
194,Lefty Frizzell,0.002279635,1.0686391266809347,0.06652186867303618,0.07506820599675104,0.4404401088309369,0.04976290917213521
214,The Mills Brothers,0.002152124,0.8701954056256042,0.051065470640489816,0.5427504899705863,0.4391239724402615,0.04961424426497029
109,The Allman Brothers Band,0.003239213,0.8751922353427631,0.07746453435009304,0.027959195263415598,0.43638338043517244,0.04930467919337128
118,Jeff Beck,0.0030805040000000004,0.8874249961405912,0.07468740800672,0.03340119056930244,0.43402172057105276,0.04903791660938536
149,Chet Atkins,0.002723029,0.8813816380688021,0.06553195363220365,0.07187433138055419,0.4310367061175509,0.04870074266619846
84,Madonna,0.003952772,0.6298555819640858,0.06799163051897628,0.05305120246540236,0.42656878965512807,0.04819606671406112
287,Billy Eckstine,0.00178282,1.0625908155906567,0.05165920301321696,0.3658043571737483,0.4238474229960461,0.047888673251954575
87,Sonic Youth,0.0038649970000000002,0.6887224745638654,0.07271725878032277,0.03310780494210601,0.421931288001469,0.04767223517372616
171,Roy Orbison,0.002498671,0.9630272472591784,0.06570372362926609,0.05791040784043182,0.41797306944950674,0.04722513242834583
96,Van Halen,0.0036154259999999997,0.7399449062973448,0.07308233049982628,0.028447002189927007,0.41296105402634203,0.04665899747996744
136,Parliament,0.0028627659999999997,0.831179813587698,0.06496799851325075,0.0528845556374181,0.40739459668609873,0.04603023524104774
131,Bee Gees,0.0029557240000000003,0.8355625102956109,0.06744334493831883,0.041879987798570474,0.40718199128318505,0.04600622028126785
145,King Crimson,0.002747253,0.9212480623211926,0.06912275347788223,0.03410541086799138,0.4031267420744047,0.0455481573848802
158,Wilson Pickett,0.002621413,0.9060574352934372,0.06484939958303974,0.049213585750888564,0.40198552768972634,0.04541925088874844
210,Art Blakey,0.002185792,1.016626354667217,0.06065105267483744,0.07146700406550957,0.3985878588856706,0.04503546534728728
137,Iggy Pop,0.002859267,0.8170872403866634,0.06378263967074507,0.05070724563060879,0.39727998767084644,0.04488773403758941
108,Dolly Parton,0.003254516,0.8138600568327881,0.07235537068630543,0.023961662053560803,0.396437986968404,0.044792625386884014
212,Eddie Cochran,0.002156469,1.0037316695324252,0.059070193213363785,0.08058622562348168,0.3952925838309658,0.0446632457478891
147,The Hollies,0.0027397259999999996,0.8552317688064609,0.06397003884623928,0.047339045919609295,0.39405035643104724,0.04452292927127238
175,The Drifters,0.0024214320000000003,0.8494000575378428,0.05611379448549556,0.10893836804050547,0.39242438017460646,0.044339266232298065
100,Slayer,0.003543914000000001,0.6934958298479511,0.06711402846126052,0.034436050308269614,0.39205928735880125,0.044298026973241936
128,Patti Smith,0.0029872540000000004,0.8330744140234758,0.06796225542682452,0.03003934201727616,0.387730988793802,0.0438091216372095
170,The Isley Brothers,0.002504083,0.8517203893373155,0.058199402316629865,0.07640327648897542,0.3863631734528861,0.0436546193059035
146,Yes,0.002743747,0.8686138730298438,0.06507180409650813,0.037160792301204726,0.3850844814300045,0.043510183947819775
156,Diana Ross,0.002632911,0.8348313317651429,0.05998989586725334,0.061330554344227343,0.38506693803183145,0.04350820232366651
144,Gram Parsons,0.0027612340000000004,0.8798161149536408,0.06633724463351626,0.03301974185723833,0.38473550167249293,0.043470764748092104
153,T-Bone Walker,0.0026693359999999996,0.5974802298294438,0.04344088626656044,0.6875890495288687,0.3838339594386961,0.04336893055108773
124,Gary Numan,0.0030088959999999996,0.8162447767357621,0.06706755170309506,0.028384912501457332,0.3788272326864543,0.042803392987431285
115,Elvis Costello,0.00310363,0.7995719860201201,0.06776939236229684,0.026322586910088833,0.37767966949731463,0.04267376935861286
123,Minor Threat,0.0030143659999999997,0.7618184613071832,0.06268869621488939,0.03981974766238722,0.37531396785248955,0.042406550233072736
132,Paul Simon,0.002914772,0.8075772757458808,0.06426643991283656,0.03434267879202132,0.37525006872509253,0.04239933247212509
188,Terry Riley,0.002302275,0.9322109383918769,0.05856781137116328,0.06006714767564124,0.374719677625441,0.04233942185484451
105,The Replacements,0.003279615,0.7485050072907037,0.06703497301290046,0.025456743834543702,0.37134464287144736,0.04195819295491009
157,Funkadelic,0.0026227940000000003,0.891600489124077,0.06384338083115905,0.033211508940863006,0.3706415703789877,0.04187877701628682
71,Green Day,0.004289863,0.5531880517404691,0.06479315938200816,0.029736951015416194,0.3689954557297173,0.041692839234115917
126,Loretta Lynn,0.0029943929999999997,0.8252874798060605,0.06748567733832639,0.0231427417196836,0.3674099983081304,0.04151375302233418
159,Can,0.002603369,0.84018232686289,0.0596954413472742,0.04622873062030339,0.3663023656463064,0.041388639768108
122,Waylon Jennings,0.0030325079999999997,0.8156555363881922,0.0675473254635051,0.022341547754880946,0.36536572370746934,0.041282840864688475
223,Gil Evans,0.002114165,1.0139399684164037,0.05849731043558697,0.050537944586934225,0.3641638638468856,0.04114708412559608
140,Television,0.00281294,0.7973448913305347,0.061220361746186024,0.03788861616085389,0.3634797231309667,0.04106980663616535
231,Ray Price,0.002075263,1.0038700751066434,0.056841699987743875,0.05313623216090971,0.3567069123455244,0.04030478008284084
103,My Bloody Valentine,0.003423738,0.6844891387233113,0.0639813089712759,0.025796293856067968,0.35527643139729864,0.040143199323524524
102,Janet Jackson,0.003448477,0.6304771861895272,0.05933550603047241,0.038738913115927226,0.3536057765891084,0.03995448959425644
253,Gene Vincent,0.001966139,1.0031778555949389,0.053798721522771424,0.06815871379437699,0.35100567551862977,0.03966079375315615
142,James Taylor,0.002776323,0.8291349471251347,0.06284088327514148,0.026652657589862003,0.3509961171931524,0.039659714087264514
134,Cheap Trick,0.0028985509999999996,0.7952322805088501,0.06292524965296732,0.024348798370675575,0.34577850015436995,0.039070355295737866
205,The Animals,0.002218809,0.9477385836772354,0.0573782735407652,0.039928191332019754,0.34367679268866774,0.03883295577735201
241,Etta James,0.002035204,0.9518741638504546,0.05283488259188904,0.05729330269243546,0.33554212541807416,0.03791409997853946
114,"Lee ""Scratch"" Perry",0.003144654,0.6237967688708654,0.05350344035065405,0.05229342388581974,0.33490241562692463,0.037841841208561273
236,Albert King,0.002060793,0.9168832345314452,0.0515247170050938,0.06060756494887124,0.33011910981011,0.037301540279085985
139,Eagles,0.002842447,0.7619749664991052,0.059107431652268214,0.02496694624626456,0.3262811732157504,0.03686802404813326
221,Joan Baez,0.0021204410000000003,0.9513461917076764,0.055030274521117716,0.03739806022523466,0.326010568610869,0.036837457756715354
168,Fleetwood Mac,0.002530964,0.830664740608627,0.0573654235103123,0.029182883490064614,0.3256157496014869,0.036792860759175754
254,Bill Evans,0.001965994,0.9953800204305452,0.05337410565762555,0.042758533192062076,0.3233485450298759,0.03653676742451044
259,Sun Ra,0.0019429270000000001,0.9791520061051834,0.05187904882928948,0.049092629350144586,0.32145783906226205,0.03632320169595609
302,Lightnin' Hopkins,0.001750875,0.9621142937031129,0.045901074288208436,0.10437520250836275,0.3190389611542101,0.036049976016466076
218,Buffalo Springfield,0.002140089,0.9327445094383254,0.054450879011244735,0.03438362954838606,0.3180021536974513,0.03593286286208559
133,Depeche Mode,0.002909912,0.7205904789085514,0.05721376003232821,0.025012067912999782,0.31593115134589306,0.03569893165669225
180,The Damned,0.002394891,0.8116079052683602,0.0530119717617278,0.03672625927533447,0.31309279264857987,0.03537832329480335
151,Tom Waits,0.002676033,0.7977644712394727,0.0582560738060209,0.020946946996459666,0.31135413046791394,0.03518193175551371
220,Gladys Knight,0.002120891,0.8485294631686849,0.049058995664652084,0.048244797023926526,0.30312930770614466,0.03425289239379613
289,Dean Martin,0.001780822,1.0263945880070748,0.04983238144099876,0.04298831243610865,0.3021593110233242,0.03414332588699376
165,The Police,0.002560241,0.7718670285600049,0.05390239291616098,0.026757025142541576,0.3012810730239167,0.03404412403255402
285,Flatt & Scruggs,0.0017840220000000001,1.0563978697149037,0.051391111594291626,0.03514880201453454,0.30126372191368406,0.03404216412839042
199,Jimmy Cliff,0.0022574820000000003,0.8174877308891867,0.05031631135309237,0.039791973191056505,0.3012060342507392,0.034035647986813446
192,Janis Joplin,0.002284595,0.9137497601473512,0.05695840956997154,0.01971614926349733,0.3009695548965679,0.034008936331787885
318,The Louvin Brothers,0.001692661,1.0188777728507796,0.0470005570608047,0.05832418110786718,0.2993278356188632,0.03382349503122057
250,Donovan,0.001996847,0.9364639643307532,0.05098883436499611,0.03457568101226327,0.2980672476671279,0.03368110462841301
366,Max Roach,0.001533406,1.0295246734501466,0.04299650970264049,0.10219751332788342,0.297943988889468,0.033667181865644734
308,Oscar Peterson,0.001731486,1.046806502326183,0.049412723421786466,0.04151389562014313,0.29789020153106655,0.03366110628510457
292,The Supremes,0.0017761029999999996,0.9607285465803524,0.04649950524373877,0.05988381720617503,0.29736393605016376,0.03360166167935032
186,Peter Tosh,0.002317267,0.8003626255939231,0.05056846029314674,0.03463009243391456,0.295689368517896,0.03341250998619014
189,Buddy Guy,0.002301628,0.7277071094774211,0.04563683264186479,0.06325751493539018,0.2943483987575295,0.03326104001214471
207,Faces,0.002209945,0.8814907692060916,0.05313087468152906,0.02496599831208945,0.29328773732421276,0.03314123241877171
172,Eric Clapton,0.002490525,0.8095773507959391,0.055002814385388135,0.020124234925882025,0.29176297340604634,0.03296900187492488
268,Tony Bennett,0.001885776,0.9667466584711204,0.04970182415363054,0.03430409787109436,0.290151789736177,0.032787009740672106
319,The Impressions,0.0016835020000000001,0.9658949389293352,0.04429721485285439,0.06930069009513154,0.289749852346214,0.032741608682553575
148,Echo & the Bunnymen,0.00273224,0.7577050737541322,0.05648330761278444,0.016586070617285353,0.2886945626243655,0.03262240785379282
198,Thin Lizzy,0.002258356,0.8423651547201004,0.051877389749602966,0.02559808082005255,0.2876654422297587,0.03250616299572972
272,Fred Neil,0.00186398,0.9423499550352256,0.04787598805201955,0.04040168445248702,0.28732566310995494,0.032467783059075675
306,Sonny Rollins,0.001736111,1.0442820083402131,0.049425308237652316,0.033423940989505074,0.2872528499669545,0.032459558410611246
182,Roberta Flack,0.002348363,0.8362729569325775,0.053565104354293486,0.02022831809830906,0.28441295273845035,0.032138776263088656
202,Gang of Four,0.00223677,0.8101679717267695,0.049402533563541,0.031112308710082748,0.28357986058212586,0.03204467388209131
162,Suicide,0.002571166,0.6895638218814985,0.04832764668010645,0.03514775928694193,0.2833037188410615,0.03201348214042187
312,Horace Silver,0.0017222820000000001,0.9494079054470788,0.04454585244701915,0.05657192478517702,0.2823359750335223,0.03190417010838133
204,The Jam,0.002224521,0.8112315074443555,0.049195166756766835,0.030587437557324543,0.28155252293724353,0.031815674847565936
234,Dionne Warwick,0.002068252,0.8566324114992032,0.04829331308233403,0.033296159462700294,0.28048887363638064,0.031695529757977105
286,Solomon Burke,0.001783754,0.9079950006837992,0.04412034559334597,0.056898108934832256,0.2798927307973763,0.0316281921169503
301,Cannonball Adderley,0.0017520220000000002,1.0289501976139204,0.04914418469983516,0.029247816981059622,0.27905984846939935,0.03153411343722893
169,Peter Gabriel,0.002510986,0.7530618227076158,0.05156370907382052,0.02229652088156324,0.2788057868332084,0.03150541576590391
435,The Ink Spots,0.00133452,0.9927832955329201,0.03603323649843786,0.22850433893644273,0.2786861062511731,0.03149189718018303
270,Small Faces,0.001878758,0.9545098513226552,0.04888489384052073,0.029690123067165775,0.27832123146087206,0.03145068254831719
238,Tangerine Dream,0.002049798,0.8515675355633486,0.04757472732735942,0.03351219366120778,0.2766229882660763,0.03125885655772345
206,Chaka Khan,0.0022186239999999998,0.7886527074338255,0.04768948018972368,0.03261696462623425,0.27599893857387103,0.03118836668280222
342,The Fugs,0.0016120370000000002,0.9696613446946841,0.042569880271442116,0.06531235184677534,0.2759280139241212,0.031180355350127684
219,Donna Summer,0.002136752,0.8078344316124583,0.04704245815482616,0.03444448692242809,0.27481893791952283,0.03105507906232757
337,Peggy Lee,0.001630679,1.0497475030120638,0.04664899245823336,0.03569471730598018,0.27418354877790724,0.030983308333684918
248,The Flying Burrito Brothers,0.002009777,0.9149564976700398,0.05013508053221536,0.023448071317486406,0.27360585179072505,0.0309180542539578
257,Roy Brown,0.001950324,0.6471343855352553,0.03431107810000523,0.28707908748481664,0.27319656693731614,0.030871823259079816
222,Creedence Clearwater Revival,0.0021146760000000002,0.8975270559307241,0.05175717460164583,0.019259718958182046,0.2722738396667803,0.030767596094642583
225,"Earth, Wind & Fire",0.002091925,0.8225898911685777,0.04689579354501628,0.032659432077279164,0.2714665613338546,0.03067640952821153
400,Stan Kenton,0.0014298479999999998,1.0715767974569523,0.04172102968247757,0.06258561919207249,0.2686467424886598,0.030357895345477275
183,Dead Kennedys,0.0023377339999999997,0.7417934219298868,0.04726123815064042,0.028861533804702452,0.26773939407822644,0.030255405308609526
203,Siouxsie and the Banshees,0.002231377,0.7731578318195451,0.04701679801484194,0.029549165255326974,0.2674616655001596,0.03022403432489699
167,Fugazi,0.002532103,0.6726008917480962,0.046410111838436734,0.030967843541796037,0.2661867954634661,0.030080030681357343
216,John Lennon,0.002149382,0.8544111063862654,0.05006915809928534,0.018788216499482518,0.26215284823140983,0.029624373961422656
232,Chic,0.0020731779999999997,0.7493904706543846,0.04230894965746182,0.04495669775072378,0.25843511609688374,0.029204435491094565
497,Percy Mayfield,0.0012259,1.1184241602217926,0.03730047560480188,0.09545741696260147,0.2559284606326779,0.02892129484965286
211,Love,0.002165354,0.7758932334813495,0.045778750035196776,0.026534734578478367,0.25549302166167653,0.028872109602091484
